date_heure	date	heure	H_cumul	Traitement	BAC	Ligne	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10
31/3/10 17:00	40268	17:00	575	Laisse_de_mer	Laisse_de_mer_2	L7	5.3	4.5	4.1	5	6.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	(F)	NA	NA	NA	NA	NA	NA	NA	CP131	CP132	CP133	CP134	CP135	CP136	CP137	CP138	CP139	CP140
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP171	CP172	CP173	CP174	CP175	CP176	CP177	CP178	CP179	CP180
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP181	CP182	CP183	CP184	CP185	CP186	CP187	CP188	CP189	CP190
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_3	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP191	CP192	CP193	CP194	CP195	CP196	CP197	CP198	CP199	CP200
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_4	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP201	CP202	CP203	CP204	CP205	CP206	CP207	CP208	CP209	CP210
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_4	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP211	CP212	CP213	CP214	CP215	CP216	CP217	CP218	CP219	CP220
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_4	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP221	CP222	CP223	CP224	CP225	CP226	CP227	CP228	CP229	CP230
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_4	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP231	CP232	CP233	CP234	CP235	CP236	CP237	CP238	CP239	CP240
9/3/10 13:00	09/03/2010	13:00	0	Buzaret	Buzaret_4	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP241	CP242	CP243	CP244	CP245	CP246	CP247	CP248	CP249	CP250
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	NA	NA	NA	NA	NA	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP171	CP172	CP173	CP174	CP175	CP176	CP177	CP178	CP179	CP180
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	CP181	CP182	CP183	CP184	CP185	CP186	CP187	CP188	CP189	CP190
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_3	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	CP191	CP192	CP193	CP194	CP195	CP196	CP197	CP198	CP199	CP200
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_4	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	NA	NA	NA	ST	NA	NA	NA	NA	CP201	CP202	CP203	CP204	CP205	CP206	CP207	CP208	CP209	CP210
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_4	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	ST	NA	NA	NA	NA	NA	CP211	CP212	CP213	CP214	CP215	CP216	CP217	CP218	CP219	CP220
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_4	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP221	CP222	CP223	CP224	CP225	CP226	CP227	CP228	CP229	CP230
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_4	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP231	CP232	CP233	CP234	CP235	CP236	CP237	CP238	CP239	CP240
9/3/10 21:00	09/03/2010	21:00	8	Buzaret	Buzaret_4	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	ST	NA	NA	NA	NA	NA	NA	NA	CP241	CP242	CP243	CP244	CP245	CP246	CP247	CP248	CP249	CP250
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	NA	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	NA	NA	NA	NA	NA	OT	NA	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP171	CP172	CP173	CP174	CP175	CP176	CP177	CP178	CP179	CP180
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	CP181	CP182	CP183	CP184	CP185	CP186	CP187	CP188	CP189	CP190
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_3	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	NA	NA	NA	CP191	CP192	CP193	CP194	CP195	CP196	CP197	CP198	CP199	CP200
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_4	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	NA	NA	CP201	CP202	CP203	CP204	CP205	CP206	CP207	CP208	CP209	CP210
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_4	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	OT	NA	NA	NA	NA	CP211	CP212	CP213	CP214	CP215	CP216	CP217	CP218	CP219	CP220
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_4	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	CP221	CP222	CP223	CP224	CP225	CP226	CP227	CP228	CP229	CP230
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_4	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CP231	CP232	CP233	CP234	CP235	CP236	CP237	CP238	CP239	CP240
10/3/10 10:00	10/03/2010	10:00	21	Buzaret	Buzaret_4	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	ST	NA	OT	NA	NA	NA	CP241	CP242	CP243	CP244	CP245	CP246	CP247	CP248	CP249	CP250
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	NA	NA	OT	OT	OT	ST	NA	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	NA	NA	ST	OT	ST	NA	ST	OT	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	ST	NA	OT	ST	ST	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	ST	ST	NA	NA	CP171	CP172	CP173	CP174	CP175	CP176	CP177	CP178	CP179	CP180
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	ST	NA	NA	NA	ST	NA	NA	ST	CP181	CP182	CP183	CP184	CP185	CP186	CP187	CP188	CP189	CP190
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_3	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	ST	ST	ST	AR	ST	AR	ST	ST	CP191	CP192	CP193	CP194	CP195	CP196	CP197	CP198	CP199	CP200
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_4	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	NA	ST	NA	NA	NA	CP201	CP202	CP203	CP204	CP205	CP206	CP207	CP208	CP209	CP210
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_4	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	OT	NA	ST	ST	NA	NA	NA	CP211	CP212	CP213	CP214	CP215	CP216	CP217	CP218	CP219	CP220
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_4	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	ST	ST	NA	ST	NA	ST	NA	NA	CP221	CP222	CP223	CP224	CP225	CP226	CP227	CP228	CP229	CP230
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_4	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	NA	ST	NA	ST	OT	NA	NA	CP231	CP232	CP233	CP234	CP235	CP236	CP237	CP238	CP239	CP240
10/3/10 18:00	10/03/2010	18:00	29	Buzaret	Buzaret_4	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	AR	ST	NA	ST	OT	NA	NA	NA	CP241	CP242	CP243	CP244	CP245	CP246	CP247	CP248	CP249	CP250
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	ST	ST	AR	ST	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST_AR	NA	NA	AR	NA	ST	AR	NA	NA	ST	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	OT	AR	OT	NA	NA	NA	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST_AR	AR	AR	NA	OT	CP171	CP172	CP173	CP174	CP175	CP176	CP177	CP178	CP179	CP180
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	NA	OT	NA	NA	CP181	CP182	CP183	CP184	CP185	CP186	CP187	CP188	CP189	CP190
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_3	L6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	OT	AR	NA	AR	ANC	AR	AR	AR	AR	CP191	CP192	CP193	CP194	CP195	CP196	CP197	CP198	CP199	CP200
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_4	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	AR	NA	NA	NA	NA	NA	NA	CP201	CP202	CP203	CP204	CP205	CP206	CP207	CP208	CP209	CP210
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_4	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	NA	CP211	CP212	CP213	CP214	CP215	CP216	CP217	CP218	CP219	CP220
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_4	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST	NA	NA	NA	NA	NA	CP221	CP222	CP223	CP224	CP225	CP226	CP227	CP228	CP229	CP230
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_4	L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	NA	NA	AR	ST	NA	ST	NA	NA	CP231	CP232	CP233	CP234	CP235	CP236	CP237	CP238	CP239	CP240
11/3/10 8:30	11/03/2010	8:30	44	Buzaret	Buzaret_4	L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AR	ANC	AR	AR	NA	ST	OT_ST	NA	NA	CP241	CP242	CP243	CP244	CP245	CP246	CP247	CP248	CP249	CP250
11/3/10 13:30	11/03/2010	13:30	49	Buzaret	Buzaret_3	L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	NA	NA	NA	ST	AR	ST	AR	ST	NA	CP141	CP142	CP143	CP144	CP145	CP146	CP147	CP148	CP149	CP150
11/3/10 13:30	11/03/2010	13:30	49	Buzaret	Buzaret_3	L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ST_AR	NA	NA	AR	AR	ST	AR	ST	AR	ST	CP151	CP152	CP153	CP154	CP155	CP156	CP157	CP158	CP159	CP160
11/3/10 13:30	11/03/2010	13:30	49	Buzaret	Buzaret_3	L3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OT	OT	AR	OT	OT	NA	NA	CP161	CP162	CP163	CP164	CP165	CP166	CP167	CP168	CP169	CP170
